"Soccer";"English";"Soccer";"Barclays";"Premier";"League";"Fixtures";1;"January";;;"Sunderland";"v";"Man";"City";;;;;;;;;;;
"Match";"Odds";;;;;;;;;;;;;;;;;;;;;;;;
1325430000000;;;;;;;;;;;;;;;;;;;;;;;;;
"Timestamp";"Inplay";"delay";"Market";"ID";"Market";"status";"Selection";"ID";"Selection";"name";"BP1";"BV1";"BP2";"BV2";"BP3";"BV3";"LP1";"LV1";"LP2";"LV2";"LP3";"LV3";"Total";"matched";"LPM"
1325415916144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415917144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415917144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415917144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415918144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415918144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415918144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415919144;0;104570252;"ACTIVE";56344;"Sunderland";7;1062.35;6.8;1286.65;6.6;865.38;7.2;442.29;7.4;2103.3;7.6;2191.83;40911.02;7;;;;;;
1325415919144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415919144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415920144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415920144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415920144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415921144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415921144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415921144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415922144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415922144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415922144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415923144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415923144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415923144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415924144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415924144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415924144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415925144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415925144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415925144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415926144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415926144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415926144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415927144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415927144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415927144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415928144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415928144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415928144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415929144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415929144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415929144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415930144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415930144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415930144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415931144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415931144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1493.13;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646898.3;1.6;;;;;
1325415931144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415932144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415932144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415932144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415933144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415933144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415933144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415934144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415934144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415934144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415935144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415935144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415935144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415936144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415936144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415936144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415937144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415937144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415937144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415938144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415938144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415938144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415939144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415939144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415939144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415940144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415940144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415940144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415941144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415941144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415941144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415942144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415942144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415942144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415943144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415943144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415943144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415944144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415944144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415944144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415945144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415945144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415945144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415946144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415946144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415946144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415947144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415947144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415947144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415948144;0;104570252;"ACTIVE";56344;"Sunderland";7;1060.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415948144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415948144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415949144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415949144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415949144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415950144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415950144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415950144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415951144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415951144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415951144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415952144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415952144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415952144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415953144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415953144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415953144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415954144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415954144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415954144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415955144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415955144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415955144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415956144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415956144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415956144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415957144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415957144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415957144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415958144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415958144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415958144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415959144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415959144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415959144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415960144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415960144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415960144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415961144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415961144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415961144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415962144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415962144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415962144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415963144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
1325415963144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1463.79;1.59;12109.32;1.58;17186.07;1.61;4946.29;1.62;5855.65;1.63;2705.3;646957;1.6;;;;;
1325415963144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2733.99;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42667.05;4.2;;;;;
1325415964144;0;104570252;"ACTIVE";56344;"Sunderland";7;1067.67;6.8;1286.65;6.6;865.38;7.2;440.61;7.4;2103.3;7.6;2191.83;40914.38;7;;;;;;
